W_S,W_S_max,AR,t_c,sweep25,M,lambda,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,Cdw,E_crociera,T,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,maintenance_cost,DOC,PREE
600,641.2318448,8,0.1,25,0.8,0.23,84196.08354,140.3056524,33.50291359,7.759070252,25.25501743,35.07641309,0.501463086,0.035500795,0.021896589,0.011283562,0.002320644,14.1254042,27412.16928,43393.77182,7829.322618,8211.217291,1481.656134,3399.507501,5770.950818,669.3491036,1482.3427,1372.570512,82.20386336,587.5185661,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20657.31173,25821.63966,17659.3739,20145,86.40726661,5191.358476,1015.143052,0.041929437,0.42778272
600,641.2318448,8,0.1,25,0.8,0.27,84277.12326,140.4403408,33.51899054,7.517793338,25.27926135,35.1100852,0.501463086,0.035457978,0.021898068,0.011239265,0.002320644,14.14246151,27379.32322,43472.61374,7908.698267,8211.217291,1483.078471,3403.063782,5763.696726,669.6561663,1483.746101,1372.570512,82.28277615,587.4709393,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20659.50952,25824.3869,17661.479,20145,86.49732919,5192.129331,1015.937405,0.041940011,0.427731732
600,612.7312104,8,0.1,30,0.82,0.31,85088.5809,141.7891477,33.67956624,7.318294648,25.52204659,35.44728694,0.477299784,0.034131339,0.021849082,0.010631899,0.001650358,13.98420897,28298.93812,44256.49547,8397.238556,8211.217291,1497.322146,3438.677385,5967.002492,702.6068872,1497.800152,1372.570512,83.07303042,588.8043809,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20687.08543,25858.85679,17665.16453,20145,88.95016807,5284.861938,1037.310174,0.041716739,0.427642493
600,641.2318448,8,0.1,25,0.8,0.31,84377.57884,140.607255,33.53890338,7.291968798,25.3093059,35.15181375,0.501463086,0.035435059,0.021900397,0.011214017,0.002320644,14.15160856,27377.92332,43557.96646,7985.975064,8211.217291,1484.841119,3407.470945,5763.38757,670.0364839,1485.485283,1372.570512,82.38056973,587.4689095,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20674.61238,25843.26548,17674.5118,20145,86.60722059,5194.39197,1016.96645,0.041962249,0.427416332
600,664.8523177,9,0.1,20,0.8,0.23,84397.09337,140.6392775,35.5774296,7.264943639,25.31506994,35.15981937,0.501463086,0.035997766,0.021623909,0.009699618,0.004674239,13.93039467,25346.58358,43341.05333,8203.214984,8211.217291,1485.179283,3408.316459,5315.858249,684.822103,1485.818945,1372.570512,82.39933141,584.5234669,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20911.04004,26138.80005,17873.69408,20145,85.57298798,5219.495903,1004.067303,0.042044701,0.422653256
600,664.8523177,9,0.1,20,0.8,0.27,84496.53973,140.8044948,35.59832093,7.039720064,25.34480906,35.20112369,0.501463086,0.035955834,0.0216247,0.009656895,0.004674239,13.94664039,25318.97985,43433.19453,8293.152757,8211.217291,1486.924011,3412.678818,5309.791875,685.2065367,1487.540446,1372.570512,82.49613078,584.4834415,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20918.34521,26147.93151,17880.15125,20145,85.68177768,5220.927208,1005.042652,0.042060959,0.422500621
600,664.8523177,9,0.1,20,0.8,0.31,84613.61073,140.9989919,35.62289892,6.828865489,25.37981855,35.24974798,0.501463086,0.035933088,0.021626305,0.009632544,0.004674239,13.95546875,25320.96064,43530.74805,8380.485917,8211.217291,1488.97794,3417.814277,5310.227173,685.6587982,1489.567031,1372.570512,82.61008498,584.4863136,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20937.86268,26172.32835,17896.95008,20145,85.80872711,5223.765415,1006.235563,0.042088193,0.422104044
600,641.2318448,9,0.1,25,0.82,0.23,85065.34913,141.7501293,35.71765898,7.28985075,25.51502327,35.43753231,0.477299784,0.034888078,0.021554438,0.009111068,0.004222572,13.68088488,26015.92712,43915.89343,8556.755291,8211.217291,1496.910103,3437.647148,5463.082594,711.5900674,1497.393594,1372.570512,83.05016982,585.494015,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21004.4557,26255.56962,17931.92643,20145,87.66916194,5318.968968,1021.714671,0.041838887,0.421280727
600,641.2318448,9,0.1,25,0.82,0.27,85178.69108,141.938406,35.74137174,7.064328647,25.54891308,35.4846015,0.477299784,0.03484718,0.021553671,0.009070937,0.004222572,13.69694145,25990.32112,44018.78097,8655.833313,8211.217291,1498.898343,3442.61837,5457.446072,712.041695,1499.355366,1372.570512,83.16047953,585.4568863,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21014.91011,26268.63763,17941.07268,20145,87.79452453,5320.866678,1022.840317,0.041858837,0.421065961
600,641.2318448,9,0.1,25,0.82,0.31,85309.40014,142.1554975,35.76869409,6.853181037,25.58798954,35.53887437,0.477299784,0.034824579,0.021553943,0.009048064,0.004222572,13.7058308,25995.4186,44127.00494,8751.993705,8211.217291,1501.190873,3448.350411,5458.568129,712.5620538,1501.617375,1372.570512,83.28767154,585.4642776,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21037.3952,26296.744,17960.39162,20145,87.93829329,5324.181101,1024.187533,0.041889597,0.420613044
600,664.8523177,8,0.12,20,0.76,0.27,83562.14519,139.2312358,33.37438967,7.489884197,25.06162244,34.80780894,0.555637768,0.03881048,0.022261449,0.013308631,0.003240399,14.31669423,26652.82898,42415.22403,7081.536216,8211.217291,1470.310077,3371.13888,5603.391891,644.2256728,1471.147691,1372.570512,81.574372,586.4175227,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21001.92116,26252.40145,17993.09401,20145,82.69378721,5052.72595,985.2435313,0.042839686,0.419848582
600,664.8523177,8,0.12,20,0.76,0.23,83516.58337,139.1576928,33.36557421,7.731701063,25.04838471,34.78942321,0.555637768,0.038857207,0.022255724,0.013361084,0.003240399,14.29947763,26694.71783,42362.84695,7023.553326,8211.217291,1469.533448,3369.197073,5612.62745,644.0629943,1470.381402,1372.570512,81.53128384,586.4782615,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21008.73643,26260.92053,17998.73055,20145,82.64333208,5053.12702,984.8248552,0.042839561,0.419717101
600,664.8523177,8,0.12,20,0.76,0.31,83630.36203,139.3443186,33.38794016,7.263720714,25.08197734,34.83607964,0.555637768,0.038786487,0.022267353,0.013278735,0.003240399,14.32555038,26642.50413,42475.59279,7138.52164,8211.217291,1471.504254,3374.124688,5601.115631,644.4757268,1472.32597,1372.570512,81.64062623,586.4025517,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21009.76923,26262.21154,17999.92201,20145,82.76591296,5053.948641,985.9146981,0.042853123,0.419689318
600,612.7312104,9,0.15,30,0.76,0.27,84148.58678,140.2262713,35.52515224,7.027134571,25.24072883,35.05656783,0.555637768,0.038750745,0.022503746,0.012864659,0.003382341,14.33876335,26387.49761,42874.64861,7456.947249,8211.217291,1480.817854,3397.411542,5544.913544,739.3709867,1481.515579,1372.570512,82.15735468,586.0327922,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21128.93817,26411.17272,18102.17558,20145,83.17309653,5069.250454,989.413188,0.042986512,0.417318624
600,612.7312104,9,0.15,30,0.76,0.23,84089.64835,140.1289778,35.51282585,7.253470205,25.223216,35.03224444,0.555637768,0.038801651,0.022497736,0.012921574,0.003382341,14.31995173,26423.7004,42810.71772,7389.899418,8211.217291,1479.790414,3394.842627,5552.890372,739.1257285,1480.501818,1372.570512,82.10035124,586.0852863,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21133.93062,26417.41328,18106.22979,20145,83.10622711,5069.383486,988.8304939,0.042983321,0.417225181
600,612.7312104,8,0.12,30,0.8,0.27,84849.55763,141.3930697,33.63249259,7.539703967,25.45075255,35.34826743,0.501463086,0.036405751,0.022147537,0.011762049,0.002496164,13.77428232,28282.08403,43513.03067,7670.51654,8211.217291,1493.139481,3428.219422,5963.272591,701.6680398,1493.673171,1372.570512,82.84097174,588.7799425,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21191.52696,26489.4087,18111.38859,20145,86.87566704,5252.133612,1020.873544,0.042378731,0.41710634
600,612.7312104,8,0.12,30,0.8,0.23,84782.1204,141.2810018,33.61916141,7.782240251,25.43058032,35.32025044,0.501463086,0.036449491,0.02214492,0.011808407,0.002496164,13.75775276,28321.7569,43444.37355,7598.66358,8211.217291,1491.956021,3425.260404,5972.05264,701.4021493,1492.505466,1372.570512,82.7753121,588.8374682,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21192.74685,26490.93356,18112.21642,20145,86.8010676,5251.816641,1020.233363,0.042372264,0.417087276
600,612.7312104,9,0.15,30,0.76,0.31,84247.04574,140.389239,35.5457895,6.816006832,25.27006303,35.09730976,0.555637768,0.038728837,0.022514276,0.012832219,0.003382341,14.34687463,26418.16455,42957.02739,7524.29645,8211.217291,1482.538826,3401.714503,5551.670572,739.781598,1483.21364,1372.570512,82.25283606,586.0772593,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21145.01835,26431.27293,18116.04864,20145,83.28787948,5071.493645,990.5505364,0.043010497,0.416999046
600,664.8523177,7,0.1,20,0.76,0.27,84252.16894,140.3998392,31.3496232,8.11395106,25.27197106,35.0999598,0.555637768,0.038742549,0.022244157,0.015176127,0.001322265,14.34179696,28890.23788,42955.24902,7105.116599,8211.217291,1482.650766,3401.994387,6097.950296,606.8103573,1483.32409,1372.570512,82.25904662,589.6617656,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21151.91992,26439.8999,18121.9012,20145,84.18159669,5072.223089,1002.629615,0.043101374,0.416864374
600,612.7312104,8,0.12,30,0.8,0.31,84938.51514,141.5408541,33.65006438,7.312772799,25.47735373,35.38521351,0.501463086,0.036382792,0.022151001,0.011735627,0.002496164,13.78297425,28276.07425,43589.31442,7740.699358,8211.217291,1494.700114,3432.121489,5961.942627,702.0185022,1495.213027,1372.570512,82.9275573,588.7712283,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21204.20072,26505.25091,18122.33343,20145,86.97216853,5254.061254,1021.770486,0.042397813,0.416854432
600,664.8523177,7,0.1,20,0.76,0.23,84206.36866,140.3227324,31.34101349,8.375864745,25.25809183,35.08068309,0.555637768,0.038790371,0.022239525,0.015228581,0.001322265,14.32411601,28930.93953,42902.57679,7047.223356,8211.217291,1481.836502,3399.958477,6106.970389,606.6510376,1482.520667,1372.570512,82.21387038,589.720783,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21158.79187,26448.48984,18127.57874,20145,84.12993014,5072.628378,1002.194487,0.043101162,0.416733813
600,664.8523177,7,0.1,20,0.76,0.31,84319.69142,140.5120352,31.36214671,7.868866432,25.29216633,35.12800879,0.555637768,0.038717822,0.022249326,0.015146231,0.001322265,14.35095611,28881.02706,43015.44309,7161.751444,8211.217291,1483.835578,3404.956783,6095.909156,607.0420972,1484.493129,1372.570512,82.32478125,589.6484099,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21159.24834,26449.06042,18128.2888,20145,84.25387132,5073.38794,1003.305369,0.043114433,0.41671749
600,641.2318448,7,0.1,25,0.76,0.27,84759.9506,141.2440002,31.44372753,8.134644264,25.42392003,35.31100004,0.555637768,0.038489387,0.022244142,0.015735157,0.000510088,14.43612927,29669.18172,43434.45686,7346.779348,8211.217291,1491.565277,3424.283422,6270.717533,629.96478,1492.119923,1372.570512,82.75363319,590.7912342,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21180.49374,26475.61717,18147.51185,20145,85.05775688,5078.302245,1012.067768,0.04321147,0.416276075
600,641.2318448,7,0.1,25,0.76,0.23,84708.54106,141.158148,31.43416988,8.397015345,25.40846664,35.28953701,0.555637768,0.038540123,0.022240493,0.015789542,0.000510088,14.41712485,29710.25968,43376.16092,7283.605974,8211.217291,1490.658661,3422.0166,6279.836746,629.7817196,1491.225377,1372.570512,82.70333316,590.8507972,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21187.38014,26484.22518,18153.18326,20145,84.99915196,5078.674005,1011.56587,0.043210547,0.416146022
600,641.2318448,7,0.1,25,0.76,0.31,84834.3782,141.3676418,31.45748707,7.889191732,25.44617553,35.34191046,0.555637768,0.038462647,0.0222484,0.015704159,0.000510088,14.44616557,29661.34611,43500.77597,7408.654653,8211.217291,1492.870958,3427.548029,6268.978139,630.2283158,1493.408222,1372.570512,82.82607376,590.7798725,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21188.60223,26485.75279,18154.58033,20145,85.1380748,5079.588633,1012.822625,0.043225953,0.416113998
600,612.7312104,7,0.1,30,0.8,0.27,85625.06612,142.6825472,31.6034465,8.16977337,25.6828585,35.67063681,0.501463086,0.03635488,0.022162173,0.013412526,0.000780181,13.79355637,30763.65131,44116.44353,7698.306004,8211.217291,1506.756626,3462.266538,6513.965967,661.1441658,1507.109032,1372.570512,83.59646543,592.3782151,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21363.62259,26704.52824,18258.72356,20145,88.5297127,5275.443866,1040.087309,0.042666011,0.413740587
600,612.7312104,7,0.1,30,0.8,0.23,85558.90888,142.5726136,31.59126929,8.432691323,25.66307045,35.6431534,0.501463086,0.036399355,0.022160291,0.013458883,0.000780181,13.77670247,30802.65737,44048.25445,7626.897582,8211.217291,1505.595704,3459.363869,6522.645763,660.9006253,1505.963565,1372.570512,83.53205626,592.4347739,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21365.65443,26707.06803,18260.23878,20145,88.45524824,5275.222342,1039.443015,0.042660162,0.413706255
600,612.7312104,7,0.1,30,0.8,0.31,85713.37474,142.8292066,31.61968448,7.923777529,25.7092572,35.70730166,0.501463086,0.036331256,0.022164972,0.013386104,0.000780181,13.80252533,30759.33055,44192.63508,7768.105319,8211.217291,1508.305379,3466.138907,6513.004538,661.468914,1508.637166,1372.570512,83.6823919,592.37195,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21375.73966,26719.67458,18269.19762,20145,88.62651326,5277.306757,1040.991374,0.042684704,0.413503382
600,612.7312104,9,0.12,30,0.82,0.23,85478.91715,142.4373325,35.80413374,7.305212017,25.63871986,35.60933314,0.477299784,0.035769656,0.021807559,0.009534861,0.004427236,13.34370631,26803.57066,43851.37572,8251.251116,8211.217291,1504.167109,3455.791933,5636.631352,744.9208837,1504.553989,1372.570512,83.45279627,586.6360981,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21482.54143,26853.17679,18335.43989,20145,87.876363,5373.422142,1024.9225,0.042219363,0.412009477
600,612.7312104,9,0.12,30,0.82,0.27,85611.93817,142.6575377,35.83179928,7.079886576,25.67835679,35.66438443,0.477299784,0.035737014,0.021816915,0.009492863,0.004427236,13.35589428,26845.00843,43965.10125,8344.663807,8211.217291,1506.49252,3461.606191,5645.770706,745.471142,1506.848442,1372.570512,83.58181258,586.6961829,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21501.83692,26877.29615,18352.07273,20145,88.04076933,5376.405392,1026.521132,0.042249596,0.411636065
600,612.7312104,9,0.12,30,0.82,0.31,85749.32485,142.8854927,35.86041598,6.868480265,25.71938869,35.72137317,0.477299784,0.035719696,0.021823534,0.009468926,0.004427236,13.36236981,26887.90454,44075.52609,8434.060465,8211.217291,1508.899771,3467.625074,5655.232645,746.0402989,1509.223645,1372.570512,83.71536941,586.7583823,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21528.79876,26910.99845,18375.17237,20145,88.20130535,5380.246407,1028.086062,0.042285267,0.411118592
600,641.2318448,9,0.12,25,0.8,0.23,84971.17077,141.5948784,35.69809386,7.286375425,25.48707811,35.3987196,0.501463086,0.037303215,0.021854694,0.010056914,0.005391606,13.44289203,26013.67437,43234.87867,7877.109586,8211.217291,1495.270622,3433.547936,5462.586693,711.2174247,1495.77594,1372.570512,82.95920969,585.4907485,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21591.2921,26989.11513,18448.7593,20145,85.68632868,5295.206092,1006.191931,0.042570532,0.409478755
600,641.2318448,9,0.12,25,0.8,0.27,85053.83714,141.7321958,35.71539951,7.059860441,25.51179524,35.43304894,0.501463086,0.037261293,0.02185707,0.010012617,0.005391606,13.45801614,25979.27083,43313.83844,7956.77554,8211.217291,1496.720721,3437.173636,5455.013735,711.5470332,1497.206734,1372.570512,83.03966275,585.4408634,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21594.9987,26993.74837,18452.11765,20145,85.77570893,5296.142735,1006.97545,0.042582153,0.409404229
600,641.2318448,9,0.12,25,0.8,0.31,85156.04832,141.9019831,35.73678564,6.847859054,25.54235696,35.47549577,0.501463086,0.037239187,0.021860211,0.00998737,0.005391606,13.46600515,25976.20623,43399.27973,8034.343896,8211.217291,1498.51371,3441.656667,5454.339182,711.9543502,1498.975853,1372.570512,83.13913967,585.4364197,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21611.76859,27014.71074,18466.54817,20145,85.88514986,5298.589711,1007.996677,0.042605583,0.409084304
600,664.8523177,8,0.1,20,0.8,0.23,84963.84941,141.5829719,33.65507057,7.789398231,25.48493493,35.39574296,0.501463086,0.037361522,0.021804596,0.010882687,0.004674239,13.42191272,27112.76704,43205.43726,7666.19747,8211.217291,1495.144887,3433.233558,5704.84798,649.4043079,1495.651878,1372.570512,82.95223376,587.0844329,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21613.41215,27016.76519,18467.39513,20145,86.05426126,5297.497789,1011.366738,0.042620973,0.409065542
600,664.8523177,8,0.1,20,0.8,0.27,85039.41981,141.7085152,33.66998844,7.54694296,25.50753274,35.42712881,0.501463086,0.037321419,0.021807217,0.010839963,0.004674239,13.43633508,27079.35655,43278.3192,7740.204006,8211.217291,1496.47065,3436.54838,5697.474387,649.6794933,1496.959992,1372.570512,83.02578853,587.0359877,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21616.10061,27020.12576,18469.87418,20145,86.13641484,5298.279924,1012.085626,0.042631114,0.409010637
600,664.8523177,8,0.1,20,0.8,0.31,85134.04683,141.8657092,33.68865794,7.319996381,25.53582766,35.46642731,0.501463086,0.037300402,0.021810551,0.010815612,0.004674239,13.44390571,27076.47999,43357.61385,7812.252752,8211.217291,1498.130651,3440.698899,5696.839567,650.023876,1498.597893,1372.570512,83.11788712,587.0318167,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21631.43297,27039.29122,18483.07064,20145,86.23800884,5300.524894,1013.034337,0.042652689,0.408718613
600,612.7312104,7,0.1,30,0.76,0.27,85949.73666,143.2217147,31.6631016,8.182896493,25.77990865,35.80542868,0.555637768,0.038773989,0.022206217,0.016467063,0.000100708,14.33016793,30881.88275,44215.28073,7729.042344,8211.217291,1512.450343,3476.502625,6540.277559,662.3371898,1512.72695,1372.570512,83.91235897,592.5496507,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21589.45594,26986.81992,18496.61906,20145,86.45766951,5127.048347,1027.073914,0.043663795,0.408419235
600,612.7312104,7,0.1,30,0.82,0.23,85965.04861,143.2481776,31.66602664,8.449671368,25.78467197,35.81204441,0.477299784,0.035937084,0.022093641,0.012193084,0.001650358,13.28153909,30940.52535,44143.58464,7664.391609,8211.217291,1512.729797,3477.201347,6553.330531,662.3956843,1513.002683,1372.570512,83.92786335,592.6346824,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21676.46396,27095.57996,18500.11454,20145,89.73201608,5397.663017,1048.626016,0.042535723,0.408342066
600,612.7312104,7,0.1,30,0.82,0.27,86034.65842,143.3638226,31.67880613,8.186351441,25.80548806,35.84095564,0.477299784,0.035896781,0.022095336,0.012151086,0.001650358,13.29645075,30902.41369,44212.94454,7736.487046,8211.217291,1513.951031,3480.254818,6544.847256,662.6512434,1514.207659,1372.570512,83.99561872,592.5794205,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21676.71388,27095.89235,18500.52839,20145,89.80969043,5398.158828,1049.295555,0.042543412,0.408332932
600,612.7312104,7,0.1,30,0.76,0.23,85888.74372,143.1198776,31.65184266,8.446449521,25.76157798,35.77996941,0.555637768,0.038828688,0.022204002,0.016523978,0.000100708,14.30998044,30922.82011,44148.07414,7657.77476,8211.217291,1511.374923,3473.813735,6549.389435,662.1120332,1511.665847,1372.570512,83.85269351,592.6090098,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21595.66958,26994.58697,18501.69826,20145,86.387914,5127.294091,1026.463455,0.043661208,0.408307113
600,641.2318448,8,0.1,25,0.82,0.23,85554.41941,142.5647175,33.77155223,7.812619541,25.66164915,35.64117937,0.477299784,0.036197338,0.021752416,0.01022235,0.004222572,13.18604642,27833.31589,43725.71251,7961.046849,8211.217291,1505.512319,3459.155381,5864.010433,674.4791356,1505.881291,1372.570512,83.52742999,588.1292287,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21683.7069,27104.63363,18505.02204,20145,88.08665314,5395.679477,1028.525212,0.04239,0.408233775
600,612.7312104,7,0.1,30,0.76,0.31,86035.23011,143.3636643,31.67878865,7.936382782,25.80545957,35.84091607,0.555637768,0.038744549,0.022209217,0.016434624,0.000100708,14.34105647,30876.44998,44291.00524,7798.860941,8211.217291,1513.94936,3480.250639,6539.068388,662.6508938,1514.20601,1372.570512,83.995526,592.5417731,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21599.22487,26999.03109,18505.12059,20145,86.55034375,5128.569276,1027.950709,0.043680807,0.408231601
600,641.2318448,8,0.1,25,0.82,0.27,85641.25994,142.7089713,33.78863374,7.569851122,25.68761483,35.67724282,0.477299784,0.036158451,0.021753659,0.010182219,0.004222572,13.20022779,27801.31902,43807.15352,8042.36176,8211.217291,1507.035669,3462.964233,5856.936999,674.8052703,1507.38436,1372.570512,83.61194704,588.0828332,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21689.10642,27111.38303,18509.81811,20145,88.18198166,5396.848447,1029.363468,0.042403244,0.408127998
600,612.7312104,7,0.1,30,0.82,0.31,86125.51293,143.5146932,31.69547054,7.93994078,25.83264478,35.87867331,0.477299784,0.035875533,0.022098025,0.012127149,0.001650358,13.30432607,30898.79898,44290.09307,7806.87494,8211.217291,1515.544256,3484.238384,6544.042694,662.9844848,1515.779673,1372.570512,84.08401253,592.5741792,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21690.41987,27113.02483,18512.33227,20145,89.90949554,5400.252171,1050.22255,0.042563342,0.40807257
600,641.2318448,8,0.1,25,0.82,0.31,85746.97295,142.8845382,33.8094115,7.342600279,25.71921688,35.72113455,0.477299784,0.03613775,0.021755832,0.010159346,0.004222572,13.20778926,27800.99999,43895.00124,8121.461913,8211.217291,1508.889691,3467.599872,5856.866476,675.2019668,1509.2137,1372.570512,83.71481018,588.0823707,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21706.97171,27133.71463,18525.16516,20145,88.29712257,5399.492235,1030.436474,0.042427769,0.407789887
600,641.2318448,7,0.1,25,0.8,0.27,85407.22594,142.3209144,31.56337119,8.160958199,25.61776459,35.5802286,0.501463086,0.037257809,0.022120781,0.012816383,0.002320644,13.45927479,29881.07569,43578.96574,7404.542989,8211.217291,1502.93771,3452.71805,6317.766311,632.2561409,1503.340956,1372.570512,83.38458789,591.0984804,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21683.2602,27104.07525,18527.5498,20145,87.52759171,5307.805162,1029.385748,0.042812339,0.407737401
600,641.2318448,7,0.1,25,0.8,0.23,85349.15807,142.2244266,31.55267004,8.423924886,25.6003968,35.55610666,0.501463086,0.037298841,0.022117516,0.012860681,0.002320644,13.44446834,29920.43844,43518.67232,7340.283419,8211.217291,1501.918779,3450.170404,6326.508789,632.0512129,1502.335591,1372.570512,83.32805655,591.1555564,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21685.48575,27106.85719,18529.26341,20145,87.46341136,5307.658546,1028.84015,0.042807662,0.407699693
600,641.2318448,7,0.1,25,0.8,0.31,85486.43935,142.4524882,31.57795778,7.914879139,25.64144787,35.61312205,0.501463086,0.037236572,0.022124792,0.012791136,0.002320644,13.4669508,29874.58934,43646.90912,7467.345464,8211.217291,1504.327155,3456.192099,6316.325764,632.5354704,1504.711905,1372.570512,83.46167582,591.0890752,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21694.53023,27118.16278,18537.27731,20145,87.61316567,5309.51828,1030.180541,0.042829281,0.407523439
600,641.2318448,7,0.12,25,0.76,0.27,84923.18796,141.5165089,31.47404586,8.141311853,25.47297161,35.37912723,0.555637768,0.039879833,0.022487113,0.015735157,0.001657563,13.9328007,29746.28581,43015.99368,6897.43397,8211.217291,1494.443025,3431.478685,6287.835139,630.5454589,1494.95936,1372.570512,82.9132937,590.9030351,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21762.19428,27202.74286,18639.89578,20145,84.56016089,5138.074604,1007.430168,0.043602654,0.405279895
600,641.2318448,7,0.12,25,0.76,0.31,84980.5376,141.6117775,31.4846382,7.894980589,25.49011995,35.40294437,0.555637768,0.039855132,0.02249341,0.015704159,0.001657563,13.94143583,29732.71762,43068.26969,6947.96924,8211.217291,1495.44908,3433.994137,6284.822703,630.7483255,1495.952022,1372.570512,82.96911073,590.8833612,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21767.26792,27209.08489,18644.34096,20145,84.62099001,5138.946025,1007.991438,0.043612819,0.405183268
